"id";"referencia";"Tipo";"Estado";"Cidade";"Bairro";"endereco";"numero";"complemento";"descricao";"QtdDormitorio";"QtdSuite";"QtdBanheiro";"QtdBoxes";"AreaTotal";"AreaPrivativa";"areaUtil";"preco";"preco_loca";"precoCondominio";"DataCadastro"
"527838";"3115";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Tristeza";"Pereira Neto";"1950";"219";"APARTAMENTO A VENDA NO BAIRRO TRISTEZA PRÓXIMO A OTO COM 2 DORMITÓRIOS E GARAGEM ESCRITURADA - TODO REFORMADO - IMPECÁVEL

Excelente apartamento 2 dormitórios todo reformado, tocdo em piso laminado ""Clic"",  dormitório solteiro com armário sob medida, dormitório casal com split instalado,  cozinha sb medida nova.
1 vaga de garagem coberta.

VISITE E SE ENCANTE.
1 lance e meio de escada.
1 vaga de garagem escriturada e coberta.

Edificio em excelente localização e apresentação com jardim, gás central, salão de festas, bicicletário, churrasqueiras, quadra infantil, play ground e portaria 24 horas.

-AGENDE HOJE MESMO UMA VISITA!!!

WWW.IMOBILIARIAVIDANOVA.COM.BR  -  COD.  3115  -  MAIS IMAGENSImperdível.";"2";"0";"0";NULL;"89";"59";NULL;"260000";"0";"0";"2014-08-15 00:00:00"
"527839";"3114";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Cavalhada";"Pereira Neto";"1950";"0209";"Imobiliaria Vida nova vende Otimo apartamento 2 (dois) dormitórios no bairro Cavalhada em porto alegre, com uma vaga de garagem escriturada bem próximo ao Zaffari
Imobiliária Vida Nova vende ótimo apartamento 2 dormitórios ensolarado, desocupado, peças amplas,  piso cerâmico e laminado, ampla cozinha com granito e balcão, área de serviço separada, orientação solar leste norte, primeiro andar.
uma (1) vaga de garagem escriturada e coberta.

Edifício em excelente localização e apresentação com jardim, gás central, salão de festas, bicicletário, churrasqueiras, quadra infantil, play ground e portaria 24 horas.

-DESOCUPADO, -AGENDE HOJE MESMO UMA VISITA!!!

WWW.IMOBILIARIAVIDANOVA.COM.BR  -  COD.  3114  -  MAIS IMAGENS Imperdível.";"2";"0";"0";NULL;"89";"59";NULL;"195000";"0";"280";"2014-08-15 00:00:00"
"527841";"3112";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Bela Vista";"Av Nilopolis";"110";"301";"  AMPLO APARTAMENTO DE 2 DORMITÓRIOS
                  104M² PRIVATIVOS  
COM SACADA INTEGRADA, BEM ILUMINADO
       AO LADO DA PRAÇA DA ENCOL!!!

Excelente 2 Dormitórios, amplo living 3 ambientes, piso tabuão, hall de entrada, web space, lavabo, amplo dormitório de casal, dois banheiros, cozinha montada, área de serviço separada, água quente em todos os pontos.

1 VAGA DE GARAGEM ESCRITURADA.

PRÉDIO com elevador, segurança, jardim, em excelente localização.

AGENDE JÁ A SUA VISITA!!!

MAIS FOTOS: www.imobiliariavidanova.com.br CÓD:3112.";"2";"0";"0";NULL;"134,55";"104,44";NULL;"550000";"0";"450";"2014-08-14 00:00:00"
"527843";"3110";"Cobertura";"RIO GRANDE DO SUL";"Porto Alegre";"Menino Deus";"Av Padre Cacique";"230";"702";"            DIFERENCIADA COBERTURA
 COM SOL NORTE E VISTA PARA O GUAIBA


Cobertura projetada por arquiteto, 2 dormitórios (transformado em 1 suíte + closet integrado) Pé direito alto, podendo fazer mezanino ou 3º dormitório.

PARTE SUPERIOR: Amplo terraço com linda visita para o Guaiba, espera para piscina, living dois ambientes e lavabo.

PARTE INFERIOR: Sala de estar e jantar, sacada com CHURRASQUEIRA, banheiro social,
SUÍTE, cozinha mobiliada e área de serviço separada.

2 VAGAS DE GARAGEM.

Condomínio fechado, com portaria 24H, salão de festas, elevador e playground.


MAIS FOTOS:www.imobiliariavidanova.com.br CÓD:3110";"2";"1";"0";NULL;"207,47";"138,96";NULL;"650000";"0";"600";"2014-08-14 00:00:00"
"527845";"3108";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petrópolis";"Rua Vicente Da Fontoura";"2886";"303";"Maravilhoso apartamento no bairro Petrópolis na cidade de Porto Alegre, de 2 dormitórios com suíte, dependência de empregada, banheiro auxiliar, com 105,28m² de área privativa com sacada, churrasqueira, água quente, condomínio com gás central, churrasqueiras, circuito de tv, salão de festas, 1 vaga de garagem, com opção de alugar mais uma vaga dentro do prédio, excelente localização, próximo a Rua Cabral

http://www.auxiliadorapredial.com.br/Vendas/apartamento-petrópolis-porto-alegre-rs/52164";"2";"1";"0";NULL;"0";"105,28";NULL;"400000";"0";"450";"2014-08-14 00:00:00"
"527847";"3106";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petrópolis";"Rua Jaime Teles";"47";"201";"    EXCELENTE 2 DORMITÓRIOS COM SUÍTE
          LAREIRA E CHURRASQUEIRA!!!

2 DORMITÓRIOS, SUÍTE, DE FRENTE COM MUITO SOL E VENTILAÇÃO CRUZADA,  LIVING COM LAREIRA, SACADA COM CHURRASQUEIRA, 2 BANHEIROS, COZINHA AMERICADA MOBILIADA E ÁREA DE SERVIÇO SEPARADA. 

2 VGAS COBERTAS LADO A LADO.

PRÉDO PEQUENO COM 4 APATAMENTOS.

VALOR DE CONDOMÍNIO R$ 150,00.

LOCALIZADO PRÓXIMO DA PRAÇA DA ENCOL E A TODOS OS RECURSOS.

MAIS FOTOS: www.imobiliariavidanova.com.br CÓD:3106";"2";"1";"0";NULL;"113,39";"63,46";NULL;"400000";"0";"150";"2014-08-14 00:00:00"
"527852";"3101";"Cobertura";"RIO GRANDE DO SUL";"Porto Alegre";"Petrópolis";"Av Lavras";"177";"0302";"""COBERTURA DE DOIS DORMITÓRIOS EM PETRÓPOLIS""
 EXCELENTE LOCALIZAÇÃO!!!

Parte inferior com 1 dormitório, suíte, living dois ambientes, cozinha montada e área de serviço separada.

Parte superior com 1 dormitório ou sala de estar mais ambiente de churrasqueira, banheiro completo e terraço.

1 vaga de garagem escriturada e coberta
Prédio com gás central  ";"2";"0";"2";NULL;"131,26";"92,78";NULL;"340000";"0";"280";"2014-08-11 00:00:00"
"527855";"3098";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Floresta";"Rua Santa Rita";"213";"202";"    APTO REFORMADO E SEMI - MOBILIADO

Otima opção de apartamento 3 dormitórios, ensolarado, com churrasqueira, lavabo, gabinete, box coberto, cozinha montada, 2 ar  condicionados split,  piso laminado novo.

Condominio em rua tranquila,  com 6 apartamentos, 2 aptos por andar, proximo ao Shopping Moinhos de Vento e ao Supermercado Zaffari

Acesse nosso site: www.imobiliariavidanova.com.br
Mais Fotos !! Cod 3098";"3";"0";"2";NULL;"100,19";"77";NULL;"318000";"0";"150";"2014-08-07 00:00:00"
"527858";"3095";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Jardim Europa";"Rua Avenida 3135";"100";"";"IMOBILIÁRIA VIDA NOVA VENDE NO BAIRRO JARDIM EUROPA EM PORTO ALEGRE APARTAMENTOS DE 3 DORMITÓRIOS, 3 SUÍTES E 3 VAGAS DE GARAGEM INDIVIDUAIS 

MIRADOR - CFL - JARDIM EUROPA 

Atendimento WhatsApp: 
51. 8142.3686 JORGE PIRES.

Viver em espaços amplos para você se sentir dono do paraíso. A combinação de luz e amplitude é onipresente em cada m² do Mirador. Conciliando elegância, sofisticação e modernidade, todos os amplos espaços têm o objetivo de oferecer conforto e exclusividade para seus moradores. Pé-direito duplo no living e na sacada com piscina privativa, apartamentos gardens e coberturas duplex. A quadra de tênis em saibro, iluminada, 19 vagas de estacionamento para visitantes, guarita com vidros blindados, alameda interna, espaço kids, playground, piscina aquecida e o fitness totalmente voltado para sua extensa área verde são detalhes importantes que demonstram a preocupação da CFL em garantir e oferecer o que existe de melhor para você e sua família. Requinte, sofisticação, segurança, privacidade, vista de tirar o fôlego. Tudo em suas 2 torres foi pensado e projetado para garantir uma sensação de bem-estar exclusivo. Hall social independente, 3 a 4 vagas, elevadores codificados, 3  suítes e 226M² de área privativa, se destacam pela amplitude quase poética dos aposentos. Seja bem vindo.

MAIS INFORMAÇÕES ENTRE EM CONTATO: FONES (51) 3333.5600

WWW.IMOBILIARIAVIDANOVA.COM.BR  -  COD.  3095  -  MAIS IMAGENSImperdível.AGENDE JÁ SUA VISITA!  FONE: (51) 3333.5600.";"3";"3";"4";NULL;"400";"227,02";NULL;"2679566";"0";"0";"2014-08-04 00:00:00"
"527859";"3094";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petrópolis";"Av Iguacu";"245";"402";"Imobiliaria Vida nova vende excelente apartamento 2 (dois) dormitórios suíte, sala com lareira, churrasqueira, no bairro petrópolis em porto Alegre, com 1 (uma) vaga de garagem, próximo  Avenida Palmeira ao Zaffari da avenida Carazinho.
 
 2 DORM- SUITE-  LAREIRA- CHURRASQUEIRA- GARAGEM E ELEVADOR 

EM ÓTIMA LOCALIZAÇÃO excelente 2 dorm  suíte com  hidro, living 2 ambientes, sala de estar com  LAREIRA, sala de jantar, cozinha americana, cozinha  montada com muito bom gosto, churrasqueira DESOCUPADO. GARAGEM 
Edificio com elevador, ótima apresentação e baixo valor condominial.
NÃO DEIXE DE VISITAR ESTE IMÓVEL
AGENDE SUA VISITA JÁ!
WWW.IMOBILIARIAVIDANOVA.COM.BR CÓD:3094  




";"2";"1";"2";NULL;"130,44";"77,56";NULL;"384000";"0";"350";"2014-08-04 00:00:00"
"527860";"3093";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Camaquã";"Rua Joao Moura";"525";"308 Bloco:A2";"IMOBILIÁRIA VIDA NOVA VENDE EXCELENTE APARTAMENTO 1 (UM) DORMITÓRIO, REFORMADO NO BAIRRO CAMAQUÃ EM PORTO ALEGRE, RS.

Atendimento WhatsApp:
51. 8114-5099

1 dormitório, com 39 m² de área privativa, reformado, teto rebaixado,  parede com textura, espera para ar, área de serviço separada.
 
ESTACIONAMENTO PARA LOCAR EM FRENTE.

Amplo espaço de lazer no condomínio, com portaria 24 hrs, salão de festas, playground, quadra de esportes, rampas de acessibilidade, churrasqueira e sala de jogos. A rua conta com duas linhas de ônibus e uma de lotação. Condomínio localizado próximo ao Zaffari da Cavalhada.";"1";"0";"0";NULL;"0";"39";NULL;"138000";"0";"240";"2014-08-04 00:00:00"
"527861";"3092";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Bom Fim";"Rua Joao Otao";"540";"1103";"APARTAMENTO NOVO DE 3 DORMS SUÍTE E 2 VAGAS NA GARAGEM *
CONFRARIA  BOM FIM  -  ÚLTIMAS UNIDADES!

Apartamento  NOVO com 3 dormitorios, sendo uma suíte, living amplo, churrasqueira, 
apto com vista linda panorâmica. São duas 2 vagas na garagem. Segurança com portaria 24 horas.
Infra estrutura completa no prédio com piscinas, salão de festas, brinquedoteca, jardim e portaria 24 hs.

PLANTÃO DE VENDAS - Tel 51.3333.5600
www.imobiliariavidanova.com.br Cod 3092 
Solicite informações e venha para o Bom Fim.

PARA VER MAIS O EMPRENDIMENTO ACESSE:
http://www.confrariabomfim.com.br/site.html#/Empreendimento/
";"3";"1";"2";NULL;"0";"81";NULL;"690000";"0";"450";"2014-08-03 00:00:00"
"527862";"3091";"Casa em Condominio";"RIO GRANDE DO SUL";"Porto Alegre";"Alto Petrópolis";"Rua Adao Gregory";"290";"22 Bloco:V";"Imobiliária VIDA NOVA vende excelente CASA em condomínio fechado com 98m² área útil, com 3 (três) dormitórios 1 (uma) suíte, 2 (duas) vagas de garagem no ALTO PETRÓPOLIS em Porto Alegre, RS.

UMA RARIDADE COM 60M² DE PÁTIO

Atendimento WhatsApp:
Paulo Scola - 8114-5099

Três dormitórios, 1 suíte, móveis novos nos quartos, amplo living, piso com porcelanato, banheiro social, cozinha americana, área de serviço.

VISITE HOJE MESMO!!!

www.imobiliariavidanova.com.br
Fones: 51 3333-5600 | 3028-8989 | 8114-5099
AGENDE JÁ SUA VISITA!  FONE: (51) 3333.5600.";"3";"1";"2";NULL;"0";"98";NULL;"389000";"0";"480";"2014-07-31 00:00:00"
"527864";"3089";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Jardim Botânico";"Rua Afonso Rodrigues";"325";"402";"APARTAMENTO de 2 dormitorios e 2 vagas !!
ÓTIMA OPORTUNIDADE DE APTO NOVO !

Apartamento NOVO de 2 dormitorios, sendo uma suíte, living integrado com churrasqueira, cozinha e área de serviço, banh social, pátio e jardim, rua calma e localização próxima ao Bourbon Ipiranga.

Ótimo PREÇO - Aproveite Agora!
Condições de pagamento facilitadas!

Plantão de Vendas: Tel 51.3333.5600
www.imobiliariavidanova.com.br l Cod3089 ";"2";"1";"2";NULL;"0";"65";NULL;"400000";"0";"250";"2014-07-30 00:00:00"
"527866";"3087";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Jardim Botânico";"Rua Afonso Rodrigues";"325";"302";"ÓTIMA OPORTUNIDADE DE APTO NOVO !
Apartamento de 2 dormitorios e 2 vagas !!

Apartamento de 2 dormitorios, sendo uma suíte, living integrado com churrasqueira, cozinha e área de serviço, banh social, pátio e jardim, rua calma e localização próxima ao Bourbon Ipiranga.

Ótimo PREÇO e condições de pagamento!

Plantão de Vendas: Tel 51.3333.5600
www.imobiliariavidanova.com.br l Cod 3087 ";"2";"1";"2";NULL;"0";"65";NULL;"385000";"0";"250";"2014-07-30 00:00:00"
"527867";"3086";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Bela Vista";"Rua Tauphick Saadi";"121";"801";"        BELISSIMO APARTAMENTO 142,82m²
                    EM ANDAR ALTO 
       AO LADO DA PRAÇA DA ENCOL!!!

Localizado em uma das ruas mais charmosas e nobres da Bela Vista, ao lado do Grêmio Náutico União e praça da Encol, amplo apartamento de 3 dormitórios, sendo uma suíte, vista definida, ensolarado, norte/leste/oeste e com muito verde em volta, hall de entrada, lavabo, living 3 ambientes, LAREIRA, ambiente de jantar, sacada com ambiente para churrasco, banheiro com HIDRO, cozinha montada, lavanderia, dependência de empregada, wc auxiliar e entrada de serviço. 

Ficam todos os móveis fixos. Marcenaria e esquadrias de ótima qualidade.

2 vagas de garagem separadas e escrituradas.

Prédio tradicional com Portaria 24h, piscina, playground, sala de ginastica, salão de festas, segurança, zelador, jardim e gás central.

MAIS FOTOS:www.imobiliariavidanova.com.br CÓD: 3086";"3";"1";"0";NULL;"0";"142,82";NULL;"897000";"0";"1100";"2014-07-30 00:00:00"
"527869";"3084";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petrópolis";"Rua Felipe De Oliveira";"1050";"202 Bloco:A";"DUE CLUBE RESIDENZA - 107M² -   SOL NORTE - PREÇO PARA TORRAR

DUE CLUB - 107M² -UMA DAS ÚLTIMAS UNIDADES - OPORTUNIDADE

Excelente apartamento de 3 dormitórios, suíte, living 3 ambientes, ampla cozinha americana, Gabinete ou dependência, lavabo, churrasqueira, área de serviço separada, padrão altíssimo de acabamento.
2 vagas de garagem.

edificio com: Portaria 24 horas, quadra de Tênis, piscina com raia com aquecimento, piscina infantil, Salão de festas, espaço Gourmet, Play Ground, Sala de jogos, entre outros.

-2 vagas de garagem

-pronto para morar - uma das últimas unidades!!!!

VISITE HOJE!!!

WWW.IMOBILIARIAVIDANOVA.COM.BR  -  COD.  3084  -  MAIS IMAGENS";"3";"1";"0";NULL;"155";"107";NULL;"675000";"0";"600";"2014-07-29 00:00:00"
"527870";"3083";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Bom Fim";"Rua Tomaz Flores";"82";"602";"APARTAMENTO 2 DORMITORIOS NO BAIRRO BOM FIM / INDEPENDÊNCIA EM PORTO ALEGRE RS COM SUÍTE SACADA E CHURRASQUEIRA

SEGURANÇA E PORTARIA 24 HS E DUAS (2) VAGAS SEPARADAS NA GARAGEM.

Apartamento com 2 dormitórios, sendo uma suíte, living amplo com 2 ambientes, sacada com churrasqueira, cozinha e área de serviço, duas 2 vagas na garagem separadas, vista panorâmica e muito sol em todo apartamento. Ótima localização privilegiada, próximo a Independencia e Redenão e serviços do bairro. 

PLANTÃO de VENDAS l Tel. 51.3333.5600
www.imobiliariavidanova.com.br - Cod 3083  Ligue agora e solicite informações e visitas.";"2";"1";"2";NULL;"0";"69";NULL;"560000";"0";"650";"2014-07-29 00:00:00"
"527871";"3082";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Central Parque";"Rua Jose Albano Wolkmer";"500";"805 Bloco:2";"IMOBILIÁRIA VIDA NOVA VENDE ROSSI CENTRAL PARQUE IBIRAPUERA COM  162M²       ÁREA ÚTIL 3 (TRÊS) DORMITÓRIOS, 3 (TRÊS) SUÍTES 2(DUAS) VAGAS DE GARAGEM, NO MELHOR BAIRRO PROJETADO DE PORTO ALEGRE, RS.

Exclusivo apartamento com 162m²,  living estendido, lavabo e lareira, sacadão com churrasqueira, linda vista, 3 dormitórios sendo 1 suíte, gabinete,  ampla cozinha e  lavanderia,  dependência de empregada.

   MELHOR PLANTA DE PORTO ALEGRE!!!
           FAÇA JÁ A SUA PROPOSTA.

Condomínio com: Churrasqueira, Salão De Festas, Fitness, Playground, Quadra, Guarita, Sauna, Brinquedoteca, Espaço Gourmet, Garage Band, Massagem, Salão De Festas Infantil, Solarium, Spa, Espelho D água, Piscina Com Raia De 25 M, Lan House, Prainha, Jardins, Espaço Mulher, Family Space, Pergolados, Salão De Jogos Adulto, Salão De Jogos Juvenil, Bar De Piscina, Pet Space, Business Center

WWW.IMOBILIARIAVIDANOVA.COM.BR  -  COD.  3082 -  MAIS IMAGENS E VÍDEOImperdível.AGENDE JÁ SUA VISITA!  FONE: (51) 3333.5600.";"3";"3";"3";NULL;"0";"162";NULL;"1150000";"0";"1000";"2014-07-29 00:00:00"
"527872";"3081";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Central Parque";"Rua Nicola Mathias Falci";"495";"1116 Bloco:D";"ROSSI CENTRAL PARQUE PANAMBY -  REVENDA DE 128m² E- 2 VAGAS INDIVIDUAIS  DE GARAGEM

Exclusivo apartamento com 128m², andar altíssimo,  living ampliado  lavabo, sacadão com churrasqueira, linda vista, 3 dormitórios sendo um suíte, + gabinete,  ampla cozinha e  lavanderia.
2 VAGAS DE GARAGEM INDIVIDUAIS

Consulte entrada e saldo financiado.

-MELHOR PLANTA DE PORTO ALEGRE!!!

Condomínio com: Churrasqueira, Salão De Festas, Fitness, Playground, Quadra, Guarita, Sauna, Brinquedoteca, Espaço Gourmet, Garage Band, Massagem, Salão De Festas Infantil, Solarium, Spa, Espelho D água, Piscina Com Raia De 25 M, Lan House, Prainha, Jardins, Espaço Mulher, Family Space, Pergolados, Salão De Jogos Adulto, Salão De Jogos Juvenil, Bar De Piscina, Pet Space, Business Center

WWW.IMOBILIARIAVIDANOVA.COM.BR  -  COD.  3081 -  MAIS IMAGENS E VÍDEOImperdível.";"3";"1";"0";NULL;"200";"128";NULL;"800000";"0";"700";"2014-07-29 00:00:00"
"527873";"3080";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Central Parque";"Rua Nicola Mathias Falci";"400";"1307";"ROSSI CENTRAL PARQUE IBIRAPUERA -  162M² - 2 VAGAS DE GARAGEM - BARBADA

Exclusivo apartamento com 165m², living ampliado  com  lavabo e lareira, sacadão com churrasqueira, linda vista, 3 suítes, sendo uma master, ampla cozinha, dependência de empregada e  lavanderia.
2 VAGAS DE GARAGEM 

Aceita pequena entrada e saldo financiado.

-MELHOR PLANTA DE PORTO ALEGRE!!!

Condomínio com: Churrasqueira, Salão De Festas, Fitness, Playground, Quadra, Guarita, Sauna, Brinquedoteca, Espaço Gourmet, Garage Band, Massagem, Salão De Festas Infantil, Solarium, Spa, Espelho D água, Piscina Com Raia De 25 M, Lan House, Prainha, Jardins, Espaço Mulher, Family Space, Pergolados, Salão De Jogos Adulto, Salão De Jogos Juvenil, Bar De Piscina, Pet Space, Business Center

WWW.IMOBILIARIAVIDANOVA.COM.BR  -  COD.  3080 -  MAIS IMAGENS E VÍDEO";"3";"3";"0";NULL;"300";"164,33";NULL;"1063000";"0";"700";"2014-07-29 00:00:00"
"527874";"3079";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Bom Fim";"Rua Miguel Tostes";"723";"702";"APARTAMENTO NOVO COM LINDA VISTA PANORÂMICA!

SÃO 2 DORMITÓRIOS COM UMA SUÍTE  
E BOX DUPLO NA GARAGEM 

VENHA MORAR NO MELHOR PONTO DO BAIRRO BOM FIM.

Apartamento de 2 dormitórios NOVO com suíte e banheiro social, living amplo com churrasqueira, cozinha e área de serviço, garagem, prédio com fino acabamento, no melhor ponto do bairro Bom fim. Entrega imediata.

APTO NOVO - PRONTO PARA MORAR!

Ótimas condições de pagamento! 
Consulte-nos e faça um bom negócio.

PLANTÃO DE VENDAS l TEL - 51.3333.5600
www.imobiliariavidanova.com.br - Cod 3079  
Imperdível.";"2";"1";"2";NULL;"0";"71,15";NULL;"698900";"0";"0";"2014-07-28 00:00:00"
"527875";"3078";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petrópolis";"Rua Felipe De Oliveira";"1141";"1101";"APARTAMENTO DE ALTO PADRÃO COM 3 SUÍTES e 3 VAGAS NA GARAGEM.

LINDA VISTA PANORÂMICA PARA O  BAIRRO PETRÓPOLIS E POR DO SOL.

SÃO 157 M² DE ÁREA PRIVATIVA NO APTO, SENDO 3 SUÍTES E TRÊS VAGAS DE GARAGEM.
INFRA ESTRUTURA COMPLETA E PORTARIA COM SEGURANÇA 24 HS.

Empreendimento de alto padrão, apenas 2 aptos por andar e com elevador privativo.

APARTAMENTO: Amplo Living de 51m² com sacada, lavabo, espaço churrasco, espera para lareira, dormitórios com vidros duplos, 3 amplas suítes, dependência de empregada ou gabinete e  banheiro auxiliar.

EDIFICIO: Fachada totalmente revestida de Granito, pastilhas e Vidro.
Dois 2 apartamentos por andar, elevadores privativos, Piscina, Hall mobiliado, Fitness equipado, Projeto e equipamentos de segurança, Espaço Zen, Playground, Gerador, Espera para recarga de carros elétricos, Salão de festas mobiliado e equipado, Guarita de segurança blindada.

AGENDA HOJE MESMO A SUA VISITA!!!

PLANTÃO DE VENDAS: Tel 51.3333.5600
AGENDE UMA VISITA E VENHA MORAR BEM!
www.imobiliariavidanova.com.br - Cod. 3078";"3";"3";"0";NULL;"0";"157";NULL;"1385000";"0";"0";"2014-07-28 00:00:00"
"527876";"3077";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petrópolis";"Rua Felipe De Oliveira";"1050";"1502 Bloco:B";"DUE CLUBE RESIDENZA - 107M² -  ANDAR ALTO SOL NORTE

DUE CLUB - 107M² -UMA DAS ÚLTIMAS UNIDADES - OPORTUNIDADE

Excelente apartamento de 3 dormitórios, suíte, living 3 ambientes, ampla cozinha americana, Gabinete ou dependência, lavabo, churrasqueira, área de serviço separada, padrão altíssimo de acabamento.
2 vagas de garagem + depósito.

edificio com: Portaria 24 horas, quadra de Tênis, piscina com raia com aquecimento, piscina infantil, Salão de festas, espaço Gourmet, Play Ground, Sala de jogos, entre outros.

-2 vagas individuais de garagem

-pronto para morar - uma das últimas unidades!!!!

VISITE HOJE!!!

WWW.IMOBILIARIAVIDANOVA.COM.BR  -  COD.  3077  -  MAIS IMAGENS";"3";"1";"0";NULL;"155";"107";NULL;"899000";"0";"600";"2014-07-26 00:00:00"
"527877";"3076";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Santa Cecília";"Rua Santa Cecilia";"1518";"206";"IMOBILIÁRIA VIDA NOVA VENDE NO BAIRRO SANTA CECILIA.
   AMPLO 3 DORMITÓRIOS 108,90M²                                     REFORMADO
        COM AMPLA SACADA E SOL NORTE!!

Atendimento WhatsApp: 
51. 8142.3686 JORGE PIRES.

Excelente apartamento de 3 dormitórios reformado, sendo 2 deles com sacada, sol norte e oeste, muito bem ventilado, silêncioso, hall, living dois ambientes, estar, jantar, 2 banheiros sociais, água quente, cozinha montada, ampla área de serviço, dependência de empregada e wc auxiliar.

PRÉDIO: Reformado, Elevador, hall de entrada, salão de festas, quiosque com CHURRASQUEIRA, jardim e zelador.

Baixo valor condominial.

1 vaga de garagem coberta + 1 vaga alugada do próprio condominio por apenas R$ 137,00. podendo alugar + uma vaga.

Localização privilegiada em zona plana, próximo  a todos os recursos e conduções.

MAIS FOTOS: www.imobiliariavidanova.com.br CÓD:3076";"3";"0";"2";NULL;"150,07";"108,9";NULL;"528000";"0";"329";"2014-07-25 00:00:00"
"527882";"3071";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Auxiliadora";"Rua Candido Silveira";"65";"601";"*** PRONTO PARA MORAR***
                ÚLTIMAS UNIDADES 

Imobiliária VIDA NOVA vende excelente apartamento com 110m² de área útil no bairro AUXILIADORA, com 3 (três) dormitórios com suites, 2 (duas) vagas de garagem.

Atendimento WhatsApp:
PAULO SCOLA - 51. 8114-5099

Projeto feito para famílias que procuram qualidade de vida e bem-estar. Localizado no Bairro Auxiliadora, traz o charme e a tranquilidade do interior com as facilidades dos pontos de comércio e serviços da cidade grande. Integra conceitos de arquitetura funcional e moderna a práticas ecologicamente corretas desde a concepção do projeto. 
Apartamento com 3 suítes, uma Master e duas Americanas, 2 vagas de garagem, living, banho social, cozinha,área serviço,copa cozinha,dependência empregada, escritório gabinete.

- Apartamento com 110m² de área privativa;
- Living com lareira, esquadrias amplas e orientação norte;
- Cozinha americana com churrasqueira;
- Lavabo, gabinete e banho de serviços;
- Esperas para slipt no living e dormitórios;
- Medidores individuais de água e gás.

Área de Lazer : Salão de Festas & Espaço Gourmet, Piscina, Jardins & Floreiras

Nosso site:
Fone: 51. 3333-5600
www.imobiliariavidanova.com.br
Código 3071Imperdível.AGENDE JÁ SUA VISITA!  FONE: (51) 3333.5600.";"3";"3";"3";NULL;"189,83";"110";NULL;"940000";"0";"890";"2014-07-22 00:00:00"
"527883";"3070";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Alto Petrópolis";"Rua Jose Bento Correa";"545";"725";"APARTAMENTO MOBILIADO NO ROSSI BRISA

Apartamento mobiliado no rossi Brisa, -linda vista, 2 dormitórios cozinha montada, sacada, living com rebaixamento em gesso, Movel sob medida na sala, ar condicionado Split no living e na suíte, 2 dormitórios com móveis sob medida.
1 vaga de garagem.

Condominio com total infra estrutura, elevador,  piscina,  play ground, salão de festas, quiosques com churrasqueiras, quadra de esportes entre outros.

AGENDE UMA VISITA!!!

WWW.IMOBILIARIAVIDANOVA.COM.BR  -  COD.  3070  -  MAIS IMAGENS";"2";"1";"0";NULL;"94,37";"53,336";NULL;"239000";"0";"250";"2014-07-22 00:00:00"
"527884";"3069";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petrópolis";"Av Iguacu";"353";"502";"IMOBILIÁRIA VIDA NOVA VENDE IMPECÁVEL APARTAMENTO EM PETRÓPOLIS COM 121,86M² DE ÁREA ÚTIL, 3 (TRÊS) DORMITÓRIOS 1 (UMA) SUÍTE, 1 (UMA) VAGA DE GARAGEM, DEPENDENCIA DE EMPREGADA COMPLETA, NO BAIRRO PETRÓPOLIS EM PORTO ALEGRE, RS.

Atendimento WhatsApp:
51. 8114-5099

- 3 AMPLOS DORM,SUÍTE, BANHEIRO SOCIAL, LIVING DOIS AMBIENTES, COPA/COZINHA, DEPENDÊNCIA COMPLETA DE EMPREGADA, ÁGUA QUENTE, GÁS CENTRAL.
ÓTIMA ORIENTAÇÃO SOLAR: LESTE
Ficam no imóvel armários da cozinha e banheiro

1 VAGA DE GARAGEM.

AGENDE JÁ A SUA VISITA!!!
 MAIS FOTOS EM:VNIMÓVEIS.COM.BR
CÓD. 3069";"3";"1";"3";NULL;"179,98";"121,86";NULL;"510000";"0";"530";"2014-07-18 00:00:00"
